pathway_type,stage,date,n_in_stage_mean,n_in_stage_sd
BASELINE,biopmdt_to_biopsy,2026-12-10,6.633333333333334,1.9384197853839134
BASELINE,biopmdt_to_biopsy,2026-12-11,6.9,2.040114939290736
BASELINE,biopmdt_to_biopsy,2026-12-12,7.0,2.2283440581246223
BASELINE,biopmdt_to_biopsy,2026-12-13,7.066666666666666,2.211776214491083
BASELINE,biopmdt_to_biopsy,2026-12-14,7.266666666666667,2.258063456750639
BASELINE,biopmdt_to_biopsy,2026-12-15,7.5,2.5427381385780388
BASELINE,biopmdt_to_biopsy,2026-12-16,7.466666666666667,2.5961952709797216
BASELINE,biopmdt_to_biopsy,2026-12-17,7.3,2.5481568727760586
BASELINE,biopmdt_to_biopsy,2026-12-18,7.2,2.5515377378330513
BASELINE,biopmdt_to_biopsy,2026-12-19,7.1,2.746157189664282
BASELINE,biopmdt_to_biopsy,2026-12-20,7.133333333333334,2.6357402066177933
BASELINE,biopmdt_to_biopsy,2026-12-21,7.266666666666667,2.5179813114988505
BASELINE,biopmdt_to_biopsy,2026-12-22,7.333333333333333,2.5775333481682714
BASELINE,biopmdt_to_biopsy,2026-12-23,7.233333333333333,2.5418338931232083
BASELINE,biopmdt_to_biopsy,2026-12-24,7.366666666666666,2.413801313614937
BASELINE,biopmdt_to_biopsy,2026-12-25,7.2,2.354745758294703
BASELINE,biopmdt_to_biopsy,2026-12-26,7.4,2.283373185322162
BASELINE,biopmdt_to_biopsy,2026-12-27,7.7,2.7561842689011073
BASELINE,biopmdt_to_biopsy,2026-12-28,7.666666666666667,2.5097510981594655
BASELINE,biopmdt_to_biopsy,2026-12-29,7.533333333333333,2.4030631792939112
BASELINE,biopmdt_to_biopsy,2026-12-30,7.366666666666666,2.3994731222432595
BASELINE,biopmdt_to_biopsy,2026-12-31,7.466666666666667,2.582879085016581
BASELINE,biopmdt_to_biopsy,2027-01-01,7.5,2.6490076216029173
BASELINE,biopmdt_to_biopsy,2027-01-02,7.266666666666667,2.3183426501874482
BASELINE,biopmdt_to_biopsy,2027-01-03,7.5,2.4459678290381603
BASELINE,biopmdt_to_biopsy,2027-01-04,7.6,2.5134122979149964
BASELINE,biopsy_to_pathrep,2026-01-05,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-06,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-07,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-08,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-09,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-10,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-11,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-12,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-13,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-14,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-15,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-16,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-17,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-18,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-19,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-20,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-21,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-22,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-23,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-24,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-25,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-26,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-27,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-28,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-29,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-30,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-01-31,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-01,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-02,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-03,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-04,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-05,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-06,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-07,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-08,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-09,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-10,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-11,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-12,0.0,0.0
BASELINE,biopsy_to_pathrep,2026-02-13,0.03333333333333333,0.18257418583505536
BASELINE,biopsy_to_pathrep,2026-02-14,0.03333333333333333,0.18257418583505536
BASELINE,biopsy_to_pathrep,2026-02-15,0.06666666666666667,0.3651483716701107
BASELINE,biopsy_to_pathrep,2026-02-16,0.06666666666666667,0.3651483716701107
BASELINE,biopsy_to_pathrep,2026-02-17,0.1,0.40257789993644877
BASELINE,biopsy_to_pathrep,2026-02-18,0.13333333333333333,0.4341724854553047
BASELINE,biopsy_to_pathrep,2026-02-19,0.2,0.4842341981115023
BASELINE,biopsy_to_pathrep,2026-02-20,0.26666666666666666,0.5208304597621878
BASELINE,biopsy_to_pathrep,2026-02-21,0.3333333333333333,0.5466722735905339
BASELINE,biopsy_to_pathrep,2026-02-22,0.4,0.6746646676632054
BASELINE,biopsy_to_pathrep,2026-02-23,0.43333333333333335,0.7738543627276671
BASELINE,biopsy_to_pathrep,2026-02-24,0.4666666666666667,0.7760791522613609
BASELINE,biopsy_to_pathrep,2026-02-25,0.5,0.820008410385801
BASELINE,biopsy_to_pathrep,2026-02-26,0.5333333333333333,0.7760791522613609
BASELINE,biopsy_to_pathrep,2026-02-27,0.6333333333333333,0.889917986664224
BASELINE,biopsy_to_pathrep,2026-02-28,0.5333333333333333,0.7302967433402215
BASELINE,biopsy_to_pathrep,2026-03-01,0.6,0.7239737088005909
BASELINE,biopsy_to_pathrep,2026-03-02,0.5333333333333333,0.6288102248298565
BASELINE,biopsy_to_pathrep,2026-03-03,0.5333333333333333,0.6288102248298565
BASELINE,biopsy_to_pathrep,2026-03-04,0.5333333333333333,0.6814453874610599
BASELINE,biopsy_to_pathrep,2026-03-05,0.6333333333333333,0.6686751354593717
BASELINE,biopsy_to_pathrep,2026-03-06,0.7,0.7022132498578064
BASELINE,biopsy_to_pathrep,2026-03-07,0.7,0.8769067893689609
BASELINE,biopsy_to_pathrep,2026-03-08,0.7,0.8769067893689609
BASELINE,biopsy_to_pathrep,2026-03-09,0.7,0.7943767889097847
BASELINE,biopsy_to_pathrep,2026-03-10,0.8666666666666667,0.8603661343041528
BASELINE,biopsy_to_pathrep,2026-03-11,0.8333333333333334,0.8339078479367936
BASELINE,biopsy_to_pathrep,2026-03-12,0.8333333333333334,0.8339078479367938
BASELINE,biopsy_to_pathrep,2026-03-13,0.8,0.8469010445797933
BASELINE,biopsy_to_pathrep,2026-03-14,0.9333333333333333,0.8683449709106095
BASELINE,biopsy_to_pathrep,2026-03-15,0.9333333333333333,0.9071871393197362
BASELINE,biopsy_to_pathrep,2026-03-16,1.0,0.982607368881035
BASELINE,biopsy_to_pathrep,2026-03-17,0.9,1.0618786215460558
BASELINE,biopsy_to_pathrep,2026-03-18,0.9333333333333333,1.1724814044061258
BASELINE,biopsy_to_pathrep,2026-03-19,1.0,1.203443335628631
BASELINE,biopsy_to_pathrep,2026-03-20,1.1,1.398274799098197
BASELINE,biopsy_to_pathrep,2026-03-21,1.1333333333333333,1.4793599112881342
BASELINE,biopsy_to_pathrep,2026-03-22,1.2,1.3235271579877137
BASELINE,biopsy_to_pathrep,2026-03-23,1.3,1.290549201456229
BASELINE,biopsy_to_pathrep,2026-03-24,1.3,1.2635472781569872
BASELINE,biopsy_to_pathrep,2026-03-25,1.2666666666666666,0.9444331755018488
BASELINE,biopsy_to_pathrep,2026-03-26,1.3666666666666667,1.1290317283753195
BASELINE,biopsy_to_pathrep,2026-03-27,1.3,1.118804780974337
BASELINE,biopsy_to_pathrep,2026-03-28,1.4333333333333333,1.0726484571581119
BASELINE,biopsy_to_pathrep,2026-03-29,1.5333333333333334,1.1957780134587122
BASELINE,biopsy_to_pathrep,2026-03-30,1.5666666666666667,1.250746903290971
BASELINE,biopsy_to_pathrep,2026-03-31,1.5666666666666667,1.2780193008453875
BASELINE,biopsy_to_pathrep,2026-04-01,1.7666666666666666,1.3565507307349296
BASELINE,biopsy_to_pathrep,2026-04-02,1.7666666666666666,1.2228664272317622
BASELINE,biopsy_to_pathrep,2026-04-03,1.7666666666666666,1.3308885632599343
BASELINE,biopsy_to_pathrep,2026-04-04,1.6666666666666667,1.3217891045025336
BASELINE,biopsy_to_pathrep,2026-04-05,1.7,1.393333883297477
BASELINE,biopsy_to_pathrep,2026-04-06,1.4,1.1626367179523596
BASELINE,biopsy_to_pathrep,2026-04-07,1.5333333333333334,1.224275530553741
BASELINE,biopsy_to_pathrep,2026-04-08,1.5,1.2247448713915892
BASELINE,biopsy_to_pathrep,2026-04-09,1.4333333333333333,1.3308885632599343
BASELINE,biopsy_to_pathrep,2026-04-10,1.6,1.3796551293211172
BASELINE,biopsy_to_pathrep,2026-04-11,1.6666666666666667,1.347624559743176
BASELINE,biopsy_to_pathrep,2026-04-12,2.0,1.4383899044561526
BASELINE,biopsy_to_pathrep,2026-04-13,2.1666666666666665,1.6206285143761956
BASELINE,biopsy_to_pathrep,2026-04-14,2.033333333333333,1.473521078171633
BASELINE,biopsy_to_pathrep,2026-04-15,2.2333333333333334,1.6543220995910688
BASELINE,biopsy_to_pathrep,2026-04-16,2.1666666666666665,1.6417680405132071
BASELINE,biopsy_to_pathrep,2026-04-17,2.2666666666666666,1.7005746155310288
BASELINE,biopsy_to_pathrep,2026-04-18,2.0,1.4621665549733924
BASELINE,biopsy_to_pathrep,2026-04-19,1.9333333333333333,1.4125870942531558
BASELINE,biopsy_to_pathrep,2026-04-20,1.9,1.4467561813504932
BASELINE,biopsy_to_pathrep,2026-04-21,1.7,1.290549201456229
BASELINE,biopsy_to_pathrep,2026-04-22,1.7333333333333334,1.2576204496597128
BASELINE,biopsy_to_pathrep,2026-04-23,1.9333333333333333,1.3879613761229799
BASELINE,biopsy_to_pathrep,2026-04-24,1.9,1.3480509557543976
BASELINE,biopsy_to_pathrep,2026-04-25,2.0,1.3645764784420262
BASELINE,biopsy_to_pathrep,2026-04-26,2.033333333333333,1.2726115785600323
BASELINE,biopsy_to_pathrep,2026-04-27,2.1,1.2415229801920007
BASELINE,biopsy_to_pathrep,2026-04-28,2.1666666666666665,1.2058287558794354
BASELINE,biopsy_to_pathrep,2026-04-29,2.033333333333333,1.0333518722845683
BASELINE,biopsy_to_pathrep,2026-04-30,1.8666666666666667,1.008013865987462
BASELINE,biopsy_to_pathrep,2026-05-01,1.9666666666666666,0.889917986664224
BASELINE,biopsy_to_pathrep,2026-05-02,1.9,1.0618786215460558
BASELINE,biopsy_to_pathrep,2026-05-03,2.0,1.2865350418053536
BASELINE,biopsy_to_pathrep,2026-05-04,1.9666666666666666,1.1290317283753195
BASELINE,biopsy_to_pathrep,2026-05-05,1.9333333333333333,1.2576204496597128
BASELINE,biopsy_to_pathrep,2026-05-06,2.066666666666667,1.3628907749221197
BASELINE,biopsy_to_pathrep,2026-05-07,2.066666666666667,1.2298957997167563
BASELINE,biopsy_to_pathrep,2026-05-08,2.033333333333333,1.4015590662158885
BASELINE,biopsy_to_pathrep,2026-05-09,1.9,1.561387535009409
BASELINE,biopsy_to_pathrep,2026-05-10,1.9666666666666666,1.4259499757471625
BASELINE,biopsy_to_pathrep,2026-05-11,2.0,1.5085960589122318
BASELINE,biopsy_to_pathrep,2026-05-12,1.7666666666666666,1.1351236704106018
BASELINE,biopsy_to_pathrep,2026-05-13,1.9333333333333333,1.2298957997167563
BASELINE,biopsy_to_pathrep,2026-05-14,2.066666666666667,1.3373502709187435
BASELINE,biopsy_to_pathrep,2026-05-15,2.1666666666666665,1.487495774165735
BASELINE,biopsy_to_pathrep,2026-05-16,2.1666666666666665,1.5104996509110153
BASELINE,biopsy_to_pathrep,2026-05-17,2.433333333333333,1.6750364552560586
BASELINE,biopsy_to_pathrep,2026-05-18,2.5,1.6764083117147226
BASELINE,biopsy_to_pathrep,2026-05-19,2.433333333333333,1.4064710873459965
BASELINE,biopsy_to_pathrep,2026-05-20,2.1,1.4936647825930092
BASELINE,biopsy_to_pathrep,2026-05-21,2.1666666666666665,1.5992095748737298
BASELINE,biopsy_to_pathrep,2026-05-22,2.066666666666667,1.4605934866804429
BASELINE,biopsy_to_pathrep,2026-05-23,2.033333333333333,1.6078113916950483
BASELINE,biopsy_to_pathrep,2026-05-24,2.1,1.5833182092441613
BASELINE,biopsy_to_pathrep,2026-05-25,2.033333333333333,1.4967397519467005
BASELINE,biopsy_to_pathrep,2026-05-26,2.1333333333333333,1.5477087254553341
BASELINE,biopsy_to_pathrep,2026-05-27,2.2333333333333334,1.869599502259929
BASELINE,biopsy_to_pathrep,2026-05-28,2.2666666666666666,1.818171368830997
BASELINE,biopsy_to_pathrep,2026-05-29,2.1333333333333333,1.7952683659406263
BASELINE,biopsy_to_pathrep,2026-05-30,1.9333333333333333,1.6801751413906607
BASELINE,biopsy_to_pathrep,2026-05-31,2.1666666666666665,1.6206285143761956
BASELINE,biopsy_to_pathrep,2026-06-01,2.3333333333333335,1.5610194134588469
BASELINE,biopsy_to_pathrep,2026-06-02,2.3,1.5346570997434912
BASELINE,biopsy_to_pathrep,2026-06-03,2.1333333333333333,1.50248835748162
BASELINE,biopsy_to_pathrep,2026-06-04,2.066666666666667,1.2015315896469558
BASELINE,biopsy_to_pathrep,2026-06-05,2.066666666666667,1.3113124074319809
BASELINE,biopsy_to_pathrep,2026-06-06,1.9333333333333333,1.257620449659713
BASELINE,biopsy_to_pathrep,2026-06-07,2.066666666666667,1.4840144374549435
BASELINE,biopsy_to_pathrep,2026-06-08,2.1,1.3222238320605801
BASELINE,biopsy_to_pathrep,2026-06-09,2.2333333333333334,1.5465943304527225
BASELINE,biopsy_to_pathrep,2026-06-10,2.2666666666666666,1.5742175578808129
BASELINE,biopsy_to_pathrep,2026-06-11,2.2,1.5624913792865636
BASELINE,biopsy_to_pathrep,2026-06-12,2.033333333333333,1.4259499757471625
BASELINE,biopsy_to_pathrep,2026-06-13,2.2,1.5624913792865636
BASELINE,biopsy_to_pathrep,2026-06-14,2.2666666666666666,1.5742175578808129
BASELINE,biopsy_to_pathrep,2026-06-15,2.3333333333333335,1.5161960871578068
BASELINE,biopsy_to_pathrep,2026-06-16,2.0,1.2317635241028795
BASELINE,biopsy_to_pathrep,2026-06-17,2.066666666666667,1.4605934866804429
BASELINE,biopsy_to_pathrep,2026-06-18,2.066666666666667,1.3373502709187435
BASELINE,biopsy_to_pathrep,2026-06-19,2.1333333333333333,1.4558640835892127
BASELINE,biopsy_to_pathrep,2026-06-20,2.2333333333333334,1.330888563259934
BASELINE,biopsy_to_pathrep,2026-06-21,2.1666666666666665,1.464130513622177
BASELINE,biopsy_to_pathrep,2026-06-22,2.0,1.3390681268239724
BASELINE,biopsy_to_pathrep,2026-06-23,2.0,1.364576478442026
BASELINE,biopsy_to_pathrep,2026-06-24,1.9666666666666666,1.2172137016162359
BASELINE,biopsy_to_pathrep,2026-06-25,1.8666666666666667,1.1957780134587124
BASELINE,biopsy_to_pathrep,2026-06-26,1.8333333333333333,1.0531834608931392
BASELINE,biopsy_to_pathrep,2026-06-27,1.8333333333333333,1.261726603899793
BASELINE,biopsy_to_pathrep,2026-06-28,1.9666666666666666,1.5421286974634216
BASELINE,biopsy_to_pathrep,2026-06-29,1.9666666666666666,1.401559066215889
BASELINE,biopsy_to_pathrep,2026-06-30,1.9666666666666666,1.4967397519467007
BASELINE,biopsy_to_pathrep,2026-07-01,2.1333333333333333,1.5252661346824674
BASELINE,biopsy_to_pathrep,2026-07-02,2.3,1.417866293973521
BASELINE,biopsy_to_pathrep,2026-07-03,2.3333333333333335,1.397863723152492
BASELINE,biopsy_to_pathrep,2026-07-04,2.2,1.3493293353264109
BASELINE,biopsy_to_pathrep,2026-07-05,2.1666666666666665,1.4162440207947151
BASELINE,biopsy_to_pathrep,2026-07-06,2.1666666666666665,1.4403862827999165
BASELINE,biopsy_to_pathrep,2026-07-07,1.9666666666666666,1.3256965204630418
BASELINE,biopsy_to_pathrep,2026-07-08,1.9666666666666666,1.2726115785600323
BASELINE,biopsy_to_pathrep,2026-07-09,1.9666666666666666,1.3514572807192966
BASELINE,biopsy_to_pathrep,2026-07-10,1.9666666666666666,1.401559066215889
BASELINE,biopsy_to_pathrep,2026-07-11,2.033333333333333,1.376736103561817
BASELINE,biopsy_to_pathrep,2026-07-12,1.9,1.373392477244478
BASELINE,biopsy_to_pathrep,2026-07-13,2.0,1.701925886793526
BASELINE,biopsy_to_pathrep,2026-07-14,2.1333333333333333,1.569830505529802
BASELINE,biopsy_to_pathrep,2026-07-15,2.2,1.6484057083468089
BASELINE,biopsy_to_pathrep,2026-07-16,2.3333333333333335,1.728729518208802
BASELINE,biopsy_to_pathrep,2026-07-17,2.2,1.710011090909788
BASELINE,biopsy_to_pathrep,2026-07-18,2.1,1.668160250302607
BASELINE,biopsy_to_pathrep,2026-07-19,2.066666666666667,1.6801751413906607
BASELINE,biopsy_to_pathrep,2026-07-20,2.1666666666666665,1.7237355852380878
BASELINE,biopsy_to_pathrep,2026-07-21,1.9666666666666666,1.5196036990935664
BASELINE,biopsy_to_pathrep,2026-07-22,2.0,1.5312829869775528
BASELINE,biopsy_to_pathrep,2026-07-23,1.7666666666666666,1.2507469032909713
BASELINE,biopsy_to_pathrep,2026-07-24,1.8333333333333333,1.3152509484776145
BASELINE,biopsy_to_pathrep,2026-07-25,1.9666666666666666,1.4015590662158888
BASELINE,biopsy_to_pathrep,2026-07-26,1.8333333333333333,1.3152509484776145
BASELINE,biopsy_to_pathrep,2026-07-27,1.8,1.2429109325317307
BASELINE,biopsy_to_pathrep,2026-07-28,1.8333333333333333,1.1768846465411842
BASELINE,biopsy_to_pathrep,2026-07-29,2.1333333333333333,1.2521246311585852
BASELINE,biopsy_to_pathrep,2026-07-30,2.2,1.1264836959500921
BASELINE,biopsy_to_pathrep,2026-07-31,2.1,1.0938700673013824
BASELINE,biopsy_to_pathrep,2026-08-01,2.1,1.0618786215460556
BASELINE,biopsy_to_pathrep,2026-08-02,2.433333333333333,1.222866427231762
BASELINE,biopsy_to_pathrep,2026-08-03,2.6,1.2484473115254693
BASELINE,biopsy_to_pathrep,2026-08-04,2.6666666666666665,1.4223180044375194
BASELINE,biopsy_to_pathrep,2026-08-05,2.6333333333333333,1.4015590662158885
BASELINE,biopsy_to_pathrep,2026-08-06,2.466666666666667,1.5024883574816201
BASELINE,biopsy_to_pathrep,2026-08-07,2.3,1.4890404223224918
BASELINE,biopsy_to_pathrep,2026-08-08,2.3,1.3683617186633978
BASELINE,biopsy_to_pathrep,2026-08-09,2.1333333333333333,1.547708725455334
BASELINE,biopsy_to_pathrep,2026-08-10,2.3,1.5120207989811927
BASELINE,biopsy_to_pathrep,2026-08-11,2.2,1.4948186373673193
BASELINE,biopsy_to_pathrep,2026-08-12,1.9333333333333333,1.436790804568276
BASELINE,biopsy_to_pathrep,2026-08-13,1.9,1.51657508881031
BASELINE,biopsy_to_pathrep,2026-08-14,1.9333333333333333,1.529780992514115
BASELINE,biopsy_to_pathrep,2026-08-15,1.7666666666666666,1.3565507307349296
BASELINE,biopsy_to_pathrep,2026-08-16,1.8333333333333333,1.366680683976335
BASELINE,biopsy_to_pathrep,2026-08-17,1.9666666666666666,1.4499306364701425
BASELINE,biopsy_to_pathrep,2026-08-18,2.0,1.5974116995724783
BASELINE,biopsy_to_pathrep,2026-08-19,2.1333333333333333,1.676065452868369
BASELINE,biopsy_to_pathrep,2026-08-20,1.9333333333333333,1.4125870942531562
BASELINE,biopsy_to_pathrep,2026-08-21,1.9,1.3222238320605801
BASELINE,biopsy_to_pathrep,2026-08-22,1.9333333333333333,1.412587094253156
BASELINE,biopsy_to_pathrep,2026-08-23,2.033333333333333,1.473521078171633
BASELINE,biopsy_to_pathrep,2026-08-24,2.1,1.422722014672748
BASELINE,biopsy_to_pathrep,2026-08-25,2.1333333333333333,1.3060425438846859
BASELINE,biopsy_to_pathrep,2026-08-26,1.8666666666666667,1.1058881072455418
BASELINE,biopsy_to_pathrep,2026-08-27,2.033333333333333,1.1885468767200222
BASELINE,biopsy_to_pathrep,2026-08-28,2.2,1.4239333576037017
BASELINE,biopsy_to_pathrep,2026-08-29,2.3,1.5346570997434912
BASELINE,biopsy_to_pathrep,2026-08-30,2.2666666666666666,1.3113124074319806
BASELINE,biopsy_to_pathrep,2026-08-31,2.1,1.3222238320605801
BASELINE,biopsy_to_pathrep,2026-09-01,1.8333333333333333,1.2340942045675147
BASELINE,biopsy_to_pathrep,2026-09-02,1.8666666666666667,1.0080138659874618
BASELINE,biopsy_to_pathrep,2026-09-03,1.7666666666666666,0.8976341829703132
BASELINE,biopsy_to_pathrep,2026-09-04,1.6,1.0034423509719619
BASELINE,biopsy_to_pathrep,2026-09-05,1.8333333333333333,1.0854312136382618
BASELINE,biopsy_to_pathrep,2026-09-06,2.033333333333333,1.0661996103898193
BASELINE,biopsy_to_pathrep,2026-09-07,2.0,1.259447059844805
BASELINE,biopsy_to_pathrep,2026-09-08,2.3,1.3429252681597994
BASELINE,biopsy_to_pathrep,2026-09-09,2.533333333333333,1.569830505529802
BASELINE,biopsy_to_pathrep,2026-09-10,2.3333333333333335,1.4223180044375192
BASELINE,biopsy_to_pathrep,2026-09-11,2.3333333333333335,1.2954385047312087
BASELINE,biopsy_to_pathrep,2026-09-12,2.1333333333333333,1.1957780134587124
BASELINE,biopsy_to_pathrep,2026-09-13,2.1,1.1551981469084383
BASELINE,biopsy_to_pathrep,2026-09-14,2.2,1.2703515668696899
BASELINE,biopsy_to_pathrep,2026-09-15,2.1666666666666665,1.2058287558794354
BASELINE,biopsy_to_pathrep,2026-09-16,2.1333333333333333,1.3060425438846859
BASELINE,biopsy_to_pathrep,2026-09-17,2.2,1.2148506364839742
BASELINE,biopsy_to_pathrep,2026-09-18,2.3,1.118804780974337
BASELINE,biopsy_to_pathrep,2026-09-19,2.1,1.3222238320605801
BASELINE,biopsy_to_pathrep,2026-09-20,2.066666666666667,1.3879613761229797
BASELINE,biopsy_to_pathrep,2026-09-21,2.1,1.268993627874548
BASELINE,biopsy_to_pathrep,2026-09-22,2.0,1.2317635241028795
BASELINE,biopsy_to_pathrep,2026-09-23,2.1333333333333333,1.279367659898984
BASELINE,biopsy_to_pathrep,2026-09-24,2.2666666666666666,1.2298957997167563
BASELINE,biopsy_to_pathrep,2026-09-25,2.2,1.2703515668696896
BASELINE,biopsy_to_pathrep,2026-09-26,1.9666666666666666,1.0661996103898193
BASELINE,biopsy_to_pathrep,2026-09-27,1.8666666666666667,0.8193072487266861
BASELINE,biopsy_to_pathrep,2026-09-28,1.9,1.061878621546056
BASELINE,biopsy_to_pathrep,2026-09-29,2.0,1.3645764784420262
BASELINE,biopsy_to_pathrep,2026-09-30,1.9666666666666666,1.3514572807192964
BASELINE,biopsy_to_pathrep,2026-10-01,2.033333333333333,1.3256965204630418
BASELINE,biopsy_to_pathrep,2026-10-02,1.7666666666666666,1.2228664272317624
BASELINE,biopsy_to_pathrep,2026-10-03,1.7,1.149212624004981
BASELINE,biopsy_to_pathrep,2026-10-04,1.9,1.1249521062602221
BASELINE,biopsy_to_pathrep,2026-10-05,1.9,1.2134305884983487
BASELINE,biopsy_to_pathrep,2026-10-06,1.6666666666666667,1.0283342182227606
BASELINE,biopsy_to_pathrep,2026-10-07,1.8333333333333333,1.0854312136382618
BASELINE,biopsy_to_pathrep,2026-10-08,1.9,1.268993627874548
BASELINE,biopsy_to_pathrep,2026-10-09,2.0,1.4383899044561526
BASELINE,biopsy_to_pathrep,2026-10-10,1.7666666666666666,1.330888563259934
BASELINE,biopsy_to_pathrep,2026-10-11,1.9,1.241522980192001
BASELINE,biopsy_to_pathrep,2026-10-12,1.8666666666666667,1.1665845619713493
BASELINE,biopsy_to_pathrep,2026-10-13,1.7666666666666666,1.1351236704106018
BASELINE,biopsy_to_pathrep,2026-10-14,1.8333333333333333,1.2617266038997932
BASELINE,biopsy_to_pathrep,2026-10-15,1.9,1.1249521062602221
BASELINE,biopsy_to_pathrep,2026-10-16,1.8666666666666667,1.1665845619713493
BASELINE,biopsy_to_pathrep,2026-10-17,2.066666666666667,1.0806553992619587
BASELINE,biopsy_to_pathrep,2026-10-18,2.1333333333333333,1.1665845619713493
BASELINE,biopsy_to_pathrep,2026-10-19,2.1666666666666665,1.3412123525798008
BASELINE,biopsy_to_pathrep,2026-10-20,2.1,1.3222238320605804
BASELINE,biopsy_to_pathrep,2026-10-21,2.066666666666667,1.36289077492212
BASELINE,biopsy_to_pathrep,2026-10-22,2.2333333333333334,1.5241353305225644
BASELINE,biopsy_to_pathrep,2026-10-23,2.1,1.398274799098197
BASELINE,biopsy_to_pathrep,2026-10-24,2.0,1.364576478442026
BASELINE,biopsy_to_pathrep,2026-10-25,2.1,1.6049492418657725
