scenario,seed,stage,week_index,weekly_arrivals
ALL_PROSTAD,12,report_to_biopmdt,14,4
ALL_PROSTAD,12,report_to_biopmdt,15,4
ALL_PROSTAD,12,report_to_biopmdt,16,4
ALL_PROSTAD,12,report_to_biopmdt,17,4
ALL_PROSTAD,12,report_to_biopmdt,18,4
ALL_PROSTAD,12,report_to_biopmdt,19,4
ALL_PROSTAD,12,report_to_biopmdt,20,4
ALL_PROSTAD,12,report_to_biopmdt,21,4
ALL_PROSTAD,12,report_to_biopmdt,22,4
ALL_PROSTAD,12,report_to_biopmdt,23,4
ALL_PROSTAD,12,report_to_biopmdt,24,4
ALL_PROSTAD,12,report_to_biopmdt,25,4
ALL_PROSTAD,12,report_to_biopmdt,26,4
ALL_PROSTAD,12,report_to_biopmdt,27,4
ALL_PROSTAD,12,report_to_biopmdt,28,4
ALL_PROSTAD,12,report_to_biopmdt,29,4
ALL_PROSTAD,12,report_to_biopmdt,30,4
ALL_PROSTAD,12,report_to_biopmdt,31,4
ALL_PROSTAD,12,report_to_biopmdt,32,4
ALL_PROSTAD,12,report_to_biopmdt,33,4
ALL_PROSTAD,12,report_to_biopmdt,34,4
ALL_PROSTAD,12,report_to_biopmdt,35,4
ALL_PROSTAD,12,report_to_biopmdt,36,4
ALL_PROSTAD,12,report_to_biopmdt,37,4
ALL_PROSTAD,12,report_to_biopmdt,38,4
ALL_PROSTAD,12,report_to_biopmdt,39,4
ALL_PROSTAD,12,report_to_biopmdt,40,4
ALL_PROSTAD,12,report_to_biopmdt,41,4
ALL_PROSTAD,12,report_to_biopmdt,42,4
ALL_PROSTAD,12,report_to_biopmdt,43,4
ALL_PROSTAD,12,report_to_biopmdt,44,4
ALL_PROSTAD,12,report_to_biopmdt,45,4
ALL_PROSTAD,12,report_to_biopmdt,46,4
ALL_PROSTAD,12,report_to_biopmdt,47,4
ALL_PROSTAD,12,report_to_biopmdt,48,4
ALL_PROSTAD,12,report_to_biopmdt,49,4
ALL_PROSTAD,12,report_to_biopmdt,50,4
ALL_PROSTAD,12,report_to_biopmdt,51,4
ALL_PROSTAD,12,biopmdt_to_biopsy,0,1
ALL_PROSTAD,12,biopmdt_to_biopsy,1,4
ALL_PROSTAD,12,biopmdt_to_biopsy,2,2
ALL_PROSTAD,12,biopmdt_to_biopsy,3,2
ALL_PROSTAD,12,biopmdt_to_biopsy,4,3
ALL_PROSTAD,12,biopmdt_to_biopsy,5,3
ALL_PROSTAD,12,biopmdt_to_biopsy,6,2
ALL_PROSTAD,12,biopmdt_to_biopsy,7,2
ALL_PROSTAD,12,biopmdt_to_biopsy,8,2
ALL_PROSTAD,12,biopmdt_to_biopsy,9,2
ALL_PROSTAD,12,biopmdt_to_biopsy,10,3
ALL_PROSTAD,12,biopmdt_to_biopsy,11,4
ALL_PROSTAD,12,biopmdt_to_biopsy,12,2
ALL_PROSTAD,12,biopmdt_to_biopsy,13,2
ALL_PROSTAD,12,biopmdt_to_biopsy,14,2
ALL_PROSTAD,12,biopmdt_to_biopsy,15,4
ALL_PROSTAD,12,biopmdt_to_biopsy,17,3
ALL_PROSTAD,12,biopmdt_to_biopsy,18,2
ALL_PROSTAD,12,biopmdt_to_biopsy,19,3
ALL_PROSTAD,12,biopmdt_to_biopsy,20,3
ALL_PROSTAD,12,biopmdt_to_biopsy,21,2
ALL_PROSTAD,12,biopmdt_to_biopsy,22,2
ALL_PROSTAD,12,biopmdt_to_biopsy,23,3
ALL_PROSTAD,12,biopmdt_to_biopsy,24,2
ALL_PROSTAD,12,biopmdt_to_biopsy,25,3
ALL_PROSTAD,12,biopmdt_to_biopsy,26,4
ALL_PROSTAD,12,biopmdt_to_biopsy,27,4
ALL_PROSTAD,12,biopmdt_to_biopsy,28,2
ALL_PROSTAD,12,biopmdt_to_biopsy,29,4
ALL_PROSTAD,12,biopmdt_to_biopsy,30,1
ALL_PROSTAD,12,biopmdt_to_biopsy,31,2
ALL_PROSTAD,12,biopmdt_to_biopsy,33,2
ALL_PROSTAD,12,biopmdt_to_biopsy,34,3
ALL_PROSTAD,12,biopmdt_to_biopsy,35,2
ALL_PROSTAD,12,biopmdt_to_biopsy,36,1
ALL_PROSTAD,12,biopmdt_to_biopsy,37,1
ALL_PROSTAD,12,biopmdt_to_biopsy,38,4
ALL_PROSTAD,12,biopmdt_to_biopsy,39,3
ALL_PROSTAD,12,biopmdt_to_biopsy,40,4
ALL_PROSTAD,12,biopmdt_to_biopsy,41,3
ALL_PROSTAD,12,biopmdt_to_biopsy,42,2
ALL_PROSTAD,12,biopmdt_to_biopsy,43,2
ALL_PROSTAD,12,biopmdt_to_biopsy,45,4
ALL_PROSTAD,12,biopmdt_to_biopsy,46,1
ALL_PROSTAD,12,biopmdt_to_biopsy,47,3
ALL_PROSTAD,12,biopmdt_to_biopsy,48,3
ALL_PROSTAD,12,biopmdt_to_biopsy,49,3
ALL_PROSTAD,12,biopmdt_to_biopsy,50,3
ALL_PROSTAD,12,biopmdt_to_biopsy,51,2
ALL_PROSTAD,12,biopsy_to_pathrep,0,2
ALL_PROSTAD,12,biopsy_to_pathrep,1,3
ALL_PROSTAD,12,biopsy_to_pathrep,2,1
ALL_PROSTAD,12,biopsy_to_pathrep,3,3
ALL_PROSTAD,12,biopsy_to_pathrep,4,4
ALL_PROSTAD,12,biopsy_to_pathrep,5,1
ALL_PROSTAD,12,biopsy_to_pathrep,7,2
ALL_PROSTAD,12,biopsy_to_pathrep,8,2
ALL_PROSTAD,12,biopsy_to_pathrep,9,4
ALL_PROSTAD,12,biopsy_to_pathrep,10,2
ALL_PROSTAD,12,biopsy_to_pathrep,11,4
ALL_PROSTAD,12,biopsy_to_pathrep,12,1
ALL_PROSTAD,12,biopsy_to_pathrep,13,5
ALL_PROSTAD,12,biopsy_to_pathrep,14,4
ALL_PROSTAD,12,biopsy_to_pathrep,15,1
ALL_PROSTAD,12,biopsy_to_pathrep,16,1
ALL_PROSTAD,12,biopsy_to_pathrep,17,4
ALL_PROSTAD,12,biopsy_to_pathrep,19,6
ALL_PROSTAD,12,biopsy_to_pathrep,20,1
ALL_PROSTAD,12,biopsy_to_pathrep,21,2
ALL_PROSTAD,12,biopsy_to_pathrep,22,1
ALL_PROSTAD,12,biopsy_to_pathrep,23,4
ALL_PROSTAD,12,biopsy_to_pathrep,24,1
ALL_PROSTAD,12,biopsy_to_pathrep,25,5
ALL_PROSTAD,12,biopsy_to_pathrep,26,1
ALL_PROSTAD,12,biopsy_to_pathrep,27,4
ALL_PROSTAD,12,biopsy_to_pathrep,28,4
ALL_PROSTAD,12,biopsy_to_pathrep,29,1
ALL_PROSTAD,12,biopsy_to_pathrep,30,2
ALL_PROSTAD,12,biopsy_to_pathrep,31,1
ALL_PROSTAD,12,biopsy_to_pathrep,32,1
ALL_PROSTAD,12,biopsy_to_pathrep,33,4
ALL_PROSTAD,12,biopsy_to_pathrep,34,4
ALL_PROSTAD,12,biopsy_to_pathrep,36,1
ALL_PROSTAD,12,biopsy_to_pathrep,37,1
ALL_PROSTAD,12,biopsy_to_pathrep,38,4
ALL_PROSTAD,12,biopsy_to_pathrep,39,3
ALL_PROSTAD,12,biopsy_to_pathrep,40,4
ALL_PROSTAD,12,biopsy_to_pathrep,41,4
ALL_PROSTAD,12,biopsy_to_pathrep,42,2
ALL_PROSTAD,12,biopsy_to_pathrep,43,1
ALL_PROSTAD,12,biopsy_to_pathrep,44,3
ALL_PROSTAD,12,biopsy_to_pathrep,45,2
ALL_PROSTAD,12,biopsy_to_pathrep,46,1
ALL_PROSTAD,12,biopsy_to_pathrep,47,2
ALL_PROSTAD,12,biopsy_to_pathrep,48,1
ALL_PROSTAD,12,pathrep_to_treatmdt,0,2
ALL_PROSTAD,12,pathrep_to_treatmdt,1,2
ALL_PROSTAD,12,pathrep_to_treatmdt,3,2
ALL_PROSTAD,12,pathrep_to_treatmdt,4,3
ALL_PROSTAD,12,pathrep_to_treatmdt,5,1
ALL_PROSTAD,12,pathrep_to_treatmdt,7,1
ALL_PROSTAD,12,pathrep_to_treatmdt,8,2
ALL_PROSTAD,12,pathrep_to_treatmdt,9,2
ALL_PROSTAD,12,pathrep_to_treatmdt,10,1
ALL_PROSTAD,12,pathrep_to_treatmdt,11,3
ALL_PROSTAD,12,pathrep_to_treatmdt,12,1
ALL_PROSTAD,12,pathrep_to_treatmdt,13,4
ALL_PROSTAD,12,pathrep_to_treatmdt,14,3
ALL_PROSTAD,12,pathrep_to_treatmdt,16,1
ALL_PROSTAD,12,pathrep_to_treatmdt,17,4
ALL_PROSTAD,12,pathrep_to_treatmdt,18,1
ALL_PROSTAD,12,pathrep_to_treatmdt,19,2
ALL_PROSTAD,12,pathrep_to_treatmdt,20,3
ALL_PROSTAD,12,pathrep_to_treatmdt,21,1
ALL_PROSTAD,12,pathrep_to_treatmdt,22,2
ALL_PROSTAD,12,pathrep_to_treatmdt,23,1
ALL_PROSTAD,12,pathrep_to_treatmdt,24,5
ALL_PROSTAD,12,pathrep_to_treatmdt,25,1
ALL_PROSTAD,12,pathrep_to_treatmdt,26,2
ALL_PROSTAD,12,pathrep_to_treatmdt,27,2
ALL_PROSTAD,12,pathrep_to_treatmdt,28,2
ALL_PROSTAD,12,pathrep_to_treatmdt,29,1
ALL_PROSTAD,12,pathrep_to_treatmdt,30,4
ALL_PROSTAD,12,pathrep_to_treatmdt,33,4
ALL_PROSTAD,12,pathrep_to_treatmdt,34,2
ALL_PROSTAD,12,pathrep_to_treatmdt,35,1
ALL_PROSTAD,12,pathrep_to_treatmdt,36,1
ALL_PROSTAD,12,pathrep_to_treatmdt,37,1
ALL_PROSTAD,12,pathrep_to_treatmdt,38,2
ALL_PROSTAD,12,pathrep_to_treatmdt,39,2
ALL_PROSTAD,12,pathrep_to_treatmdt,40,4
ALL_PROSTAD,12,pathrep_to_treatmdt,41,2
ALL_PROSTAD,12,pathrep_to_treatmdt,42,2
ALL_PROSTAD,12,pathrep_to_treatmdt,44,3
ALL_PROSTAD,12,pathrep_to_treatmdt,45,2
ALL_PROSTAD,12,pathrep_to_treatmdt,46,1
ALL_PROSTAD,12,treatmdt_to_outpat,0,2
ALL_PROSTAD,12,treatmdt_to_outpat,1,2
ALL_PROSTAD,12,treatmdt_to_outpat,3,2
ALL_PROSTAD,12,treatmdt_to_outpat,4,2
ALL_PROSTAD,12,treatmdt_to_outpat,5,2
ALL_PROSTAD,12,treatmdt_to_outpat,7,1
ALL_PROSTAD,12,treatmdt_to_outpat,8,2
ALL_PROSTAD,12,treatmdt_to_outpat,10,4
ALL_PROSTAD,12,treatmdt_to_outpat,11,1
ALL_PROSTAD,12,treatmdt_to_outpat,12,2
ALL_PROSTAD,12,treatmdt_to_outpat,13,4
ALL_PROSTAD,12,treatmdt_to_outpat,14,3
ALL_PROSTAD,12,treatmdt_to_outpat,16,2
ALL_PROSTAD,12,treatmdt_to_outpat,17,3
ALL_PROSTAD,12,treatmdt_to_outpat,19,3
ALL_PROSTAD,12,treatmdt_to_outpat,20,2
ALL_PROSTAD,12,treatmdt_to_outpat,21,2
ALL_PROSTAD,12,treatmdt_to_outpat,22,2
ALL_PROSTAD,12,treatmdt_to_outpat,24,5
ALL_PROSTAD,12,treatmdt_to_outpat,25,1
ALL_PROSTAD,12,treatmdt_to_outpat,26,3
ALL_PROSTAD,12,treatmdt_to_outpat,27,1
ALL_PROSTAD,12,treatmdt_to_outpat,28,2
ALL_PROSTAD,12,treatmdt_to_outpat,29,1
ALL_PROSTAD,12,treatmdt_to_outpat,30,4
ALL_PROSTAD,12,treatmdt_to_outpat,31,1
ALL_PROSTAD,12,treatmdt_to_outpat,32,1
ALL_PROSTAD,12,treatmdt_to_outpat,33,1
ALL_PROSTAD,12,treatmdt_to_outpat,34,4
ALL_PROSTAD,12,treatmdt_to_outpat,35,1
ALL_PROSTAD,12,treatmdt_to_outpat,36,1
ALL_PROSTAD,12,treatmdt_to_outpat,37,1
ALL_PROSTAD,12,treatmdt_to_outpat,38,1
ALL_PROSTAD,12,treatmdt_to_outpat,39,1
ALL_PROSTAD,12,treatmdt_to_outpat,40,5
ALL_PROSTAD,12,treatmdt_to_outpat,41,2
ALL_PROSTAD,12,treatmdt_to_outpat,42,2
ALL_PROSTAD,12,treatmdt_to_outpat,43,1
ALL_PROSTAD,12,treatmdt_to_outpat,44,3
ALL_PROSTAD,12,treatmdt_to_outpat,45,2
ALL_PROSTAD,12,treatmdt_to_outpat,46,1
ALL_BASELINE,13,ref_to_mri,0,11
ALL_BASELINE,13,ref_to_mri,1,11
ALL_BASELINE,13,ref_to_mri,2,13
ALL_BASELINE,13,ref_to_mri,3,9
ALL_BASELINE,13,ref_to_mri,4,7
ALL_BASELINE,13,ref_to_mri,5,17
ALL_BASELINE,13,ref_to_mri,6,13
ALL_BASELINE,13,ref_to_mri,7,10
ALL_BASELINE,13,ref_to_mri,8,7
ALL_BASELINE,13,ref_to_mri,9,5
ALL_BASELINE,13,ref_to_mri,10,10
ALL_BASELINE,13,ref_to_mri,11,11
ALL_BASELINE,13,ref_to_mri,12,12
ALL_BASELINE,13,ref_to_mri,13,8
ALL_BASELINE,13,ref_to_mri,14,7
ALL_BASELINE,13,ref_to_mri,15,7
ALL_BASELINE,13,ref_to_mri,16,11
ALL_BASELINE,13,ref_to_mri,17,8
ALL_BASELINE,13,ref_to_mri,18,6
ALL_BASELINE,13,ref_to_mri,19,7
ALL_BASELINE,13,ref_to_mri,20,9
ALL_BASELINE,13,ref_to_mri,21,9
ALL_BASELINE,13,ref_to_mri,22,14
ALL_BASELINE,13,ref_to_mri,23,7
ALL_BASELINE,13,ref_to_mri,24,7
ALL_BASELINE,13,ref_to_mri,25,6
ALL_BASELINE,13,ref_to_mri,26,9
ALL_BASELINE,13,ref_to_mri,27,8
ALL_BASELINE,13,ref_to_mri,28,11
ALL_BASELINE,13,ref_to_mri,29,11
ALL_BASELINE,13,ref_to_mri,30,8
ALL_BASELINE,13,ref_to_mri,31,5
ALL_BASELINE,13,ref_to_mri,32,11
ALL_BASELINE,13,ref_to_mri,33,4
ALL_BASELINE,13,ref_to_mri,34,10
ALL_BASELINE,13,ref_to_mri,35,8
ALL_BASELINE,13,ref_to_mri,36,12
ALL_BASELINE,13,ref_to_mri,37,9
ALL_BASELINE,13,ref_to_mri,38,5
ALL_BASELINE,13,ref_to_mri,39,5
ALL_BASELINE,13,ref_to_mri,40,12
ALL_BASELINE,13,ref_to_mri,41,10
ALL_BASELINE,13,ref_to_mri,42,8
ALL_BASELINE,13,ref_to_mri,43,12
ALL_BASELINE,13,ref_to_mri,44,9
ALL_BASELINE,13,ref_to_mri,45,12
ALL_BASELINE,13,ref_to_mri,46,8
ALL_BASELINE,13,ref_to_mri,47,8
ALL_BASELINE,13,ref_to_mri,48,9
ALL_BASELINE,13,ref_to_mri,49,9
ALL_BASELINE,13,ref_to_mri,50,5
ALL_BASELINE,13,ref_to_mri,51,6
ALL_BASELINE,13,ref_to_mri,52,2
ALL_BASELINE,13,mri_to_report,0,2
ALL_BASELINE,13,mri_to_report,1,8
ALL_BASELINE,13,mri_to_report,2,9
ALL_BASELINE,13,mri_to_report,3,6
ALL_BASELINE,13,mri_to_report,4,10
ALL_BASELINE,13,mri_to_report,5,12
ALL_BASELINE,13,mri_to_report,6,17
ALL_BASELINE,13,mri_to_report,7,11
ALL_BASELINE,13,mri_to_report,8,12
ALL_BASELINE,13,mri_to_report,9,6
ALL_BASELINE,13,mri_to_report,10,9
ALL_BASELINE,13,mri_to_report,11,10
ALL_BASELINE,13,mri_to_report,12,9
ALL_BASELINE,13,mri_to_report,13,11
ALL_BASELINE,13,mri_to_report,14,9
ALL_BASELINE,13,mri_to_report,15,9
ALL_BASELINE,13,mri_to_report,16,9
ALL_BASELINE,13,mri_to_report,17,8
ALL_BASELINE,13,mri_to_report,18,11
ALL_BASELINE,13,mri_to_report,19,8
ALL_BASELINE,13,mri_to_report,20,3
ALL_BASELINE,13,mri_to_report,21,7
ALL_BASELINE,13,mri_to_report,22,8
ALL_BASELINE,13,mri_to_report,23,5
ALL_BASELINE,13,mri_to_report,24,11
ALL_BASELINE,13,mri_to_report,25,11
ALL_BASELINE,13,mri_to_report,26,7
ALL_BASELINE,13,mri_to_report,27,11
ALL_BASELINE,13,mri_to_report,28,9
ALL_BASELINE,13,mri_to_report,29,6
ALL_BASELINE,13,mri_to_report,30,10
ALL_BASELINE,13,mri_to_report,31,10
ALL_BASELINE,13,mri_to_report,32,7
ALL_BASELINE,13,mri_to_report,33,7
ALL_BASELINE,13,mri_to_report,34,6
ALL_BASELINE,13,mri_to_report,35,8
ALL_BASELINE,13,mri_to_report,36,4
ALL_BASELINE,13,mri_to_report,37,11
ALL_BASELINE,13,mri_to_report,38,7
ALL_BASELINE,13,mri_to_report,39,18
ALL_BASELINE,13,mri_to_report,40,8
ALL_BASELINE,13,mri_to_report,41,8
ALL_BASELINE,13,mri_to_report,42,10
ALL_BASELINE,13,mri_to_report,43,9
ALL_BASELINE,13,mri_to_report,44,11
ALL_BASELINE,13,mri_to_report,45,12
ALL_BASELINE,13,mri_to_report,46,9
ALL_BASELINE,13,mri_to_report,47,11
ALL_BASELINE,13,mri_to_report,48,6
ALL_BASELINE,13,mri_to_report,49,6
ALL_BASELINE,13,mri_to_report,50,1
ALL_BASELINE,13,report_to_biopmdt,0,6
ALL_BASELINE,13,report_to_biopmdt,1,9
ALL_BASELINE,13,report_to_biopmdt,2,4
ALL_BASELINE,13,report_to_biopmdt,3,11
ALL_BASELINE,13,report_to_biopmdt,4,10
ALL_BASELINE,13,report_to_biopmdt,5,13
ALL_BASELINE,13,report_to_biopmdt,6,18
ALL_BASELINE,13,report_to_biopmdt,7,13
ALL_BASELINE,13,report_to_biopmdt,8,5
ALL_BASELINE,13,report_to_biopmdt,9,12
ALL_BASELINE,13,report_to_biopmdt,10,7
ALL_BASELINE,13,report_to_biopmdt,11,8
ALL_BASELINE,13,report_to_biopmdt,12,9
ALL_BASELINE,13,report_to_biopmdt,13,9
ALL_BASELINE,13,report_to_biopmdt,14,9
ALL_BASELINE,13,report_to_biopmdt,15,12
ALL_BASELINE,13,report_to_biopmdt,16,8
ALL_BASELINE,13,report_to_biopmdt,17,4
ALL_BASELINE,13,report_to_biopmdt,18,12
ALL_BASELINE,13,report_to_biopmdt,19,8
ALL_BASELINE,13,report_to_biopmdt,20,7
ALL_BASELINE,13,report_to_biopmdt,21,6
ALL_BASELINE,13,report_to_biopmdt,22,6
ALL_BASELINE,13,report_to_biopmdt,23,7
ALL_BASELINE,13,report_to_biopmdt,24,13
ALL_BASELINE,13,report_to_biopmdt,25,7
ALL_BASELINE,13,report_to_biopmdt,26,6
ALL_BASELINE,13,report_to_biopmdt,27,9
ALL_BASELINE,13,report_to_biopmdt,28,11
ALL_BASELINE,13,report_to_biopmdt,29,9
ALL_BASELINE,13,report_to_biopmdt,30,8
ALL_BASELINE,13,report_to_biopmdt,31,9
ALL_BASELINE,13,report_to_biopmdt,32,8
ALL_BASELINE,13,report_to_biopmdt,33,8
ALL_BASELINE,13,report_to_biopmdt,34,4
ALL_BASELINE,13,report_to_biopmdt,35,6
ALL_BASELINE,13,report_to_biopmdt,36,7
ALL_BASELINE,13,report_to_biopmdt,37,12
ALL_BASELINE,13,report_to_biopmdt,38,9
ALL_BASELINE,13,report_to_biopmdt,39,12
ALL_BASELINE,13,report_to_biopmdt,40,13
ALL_BASELINE,13,report_to_biopmdt,41,8
ALL_BASELINE,13,report_to_biopmdt,42,9
ALL_BASELINE,13,report_to_biopmdt,43,10
ALL_BASELINE,13,report_to_biopmdt,44,14
ALL_BASELINE,13,report_to_biopmdt,45,7
ALL_BASELINE,13,report_to_biopmdt,46,12
ALL_BASELINE,13,report_to_biopmdt,47,8
ALL_BASELINE,13,report_to_biopmdt,48,5
ALL_BASELINE,13,biopmdt_to_biopsy,0,1
ALL_BASELINE,13,biopmdt_to_biopsy,1,5
ALL_BASELINE,13,biopmdt_to_biopsy,2,5
ALL_BASELINE,13,biopmdt_to_biopsy,3,4
ALL_BASELINE,13,biopmdt_to_biopsy,4,9
ALL_BASELINE,13,biopmdt_to_biopsy,5,8
ALL_BASELINE,13,biopmdt_to_biopsy,6,10
ALL_BASELINE,13,biopmdt_to_biopsy,7,11
ALL_BASELINE,13,biopmdt_to_biopsy,8,1
ALL_BASELINE,13,biopmdt_to_biopsy,9,5
ALL_BASELINE,13,biopmdt_to_biopsy,10,6
ALL_BASELINE,13,biopmdt_to_biopsy,11,1
ALL_BASELINE,13,biopmdt_to_biopsy,12,4
ALL_BASELINE,13,biopmdt_to_biopsy,13,3
ALL_BASELINE,13,biopmdt_to_biopsy,14,5
ALL_BASELINE,13,biopmdt_to_biopsy,15,8
ALL_BASELINE,13,biopmdt_to_biopsy,16,2
ALL_BASELINE,13,biopmdt_to_biopsy,17,4
ALL_BASELINE,13,biopmdt_to_biopsy,18,7
ALL_BASELINE,13,biopmdt_to_biopsy,19,7
ALL_BASELINE,13,biopmdt_to_biopsy,20,4
ALL_BASELINE,13,biopmdt_to_biopsy,21,2
ALL_BASELINE,13,biopmdt_to_biopsy,22,5
ALL_BASELINE,13,biopmdt_to_biopsy,23,3
ALL_BASELINE,13,biopmdt_to_biopsy,24,11
ALL_BASELINE,13,biopmdt_to_biopsy,25,5
ALL_BASELINE,13,biopmdt_to_biopsy,26,4
ALL_BASELINE,13,biopmdt_to_biopsy,27,6
ALL_BASELINE,13,biopmdt_to_biopsy,28,5
ALL_BASELINE,13,biopmdt_to_biopsy,29,6
ALL_BASELINE,13,biopmdt_to_biopsy,30,5
ALL_BASELINE,13,biopmdt_to_biopsy,31,3
ALL_BASELINE,13,biopmdt_to_biopsy,32,6
ALL_BASELINE,13,biopmdt_to_biopsy,33,6
ALL_BASELINE,13,biopmdt_to_biopsy,34,2
ALL_BASELINE,13,biopmdt_to_biopsy,35,3
ALL_BASELINE,13,biopmdt_to_biopsy,36,4
ALL_BASELINE,13,biopmdt_to_biopsy,37,7
ALL_BASELINE,13,biopmdt_to_biopsy,38,6
ALL_BASELINE,13,biopmdt_to_biopsy,39,10
ALL_BASELINE,13,biopmdt_to_biopsy,40,5
ALL_BASELINE,13,biopmdt_to_biopsy,41,1
ALL_BASELINE,13,biopmdt_to_biopsy,42,3
ALL_BASELINE,13,biopmdt_to_biopsy,43,3
ALL_BASELINE,13,biopmdt_to_biopsy,44,8
ALL_BASELINE,13,biopmdt_to_biopsy,45,9
ALL_BASELINE,13,biopmdt_to_biopsy,46,7
ALL_BASELINE,13,biopmdt_to_biopsy,47,4
ALL_BASELINE,13,biopsy_to_pathrep,0,1
ALL_BASELINE,13,biopsy_to_pathrep,2,4
ALL_BASELINE,13,biopsy_to_pathrep,3,5
ALL_BASELINE,13,biopsy_to_pathrep,4,7
ALL_BASELINE,13,biopsy_to_pathrep,5,8
ALL_BASELINE,13,biopsy_to_pathrep,6,4
ALL_BASELINE,13,biopsy_to_pathrep,7,10
ALL_BASELINE,13,biopsy_to_pathrep,8,6
ALL_BASELINE,13,biopsy_to_pathrep,9,5
ALL_BASELINE,13,biopsy_to_pathrep,10,7
ALL_BASELINE,13,biopsy_to_pathrep,11,1
ALL_BASELINE,13,biopsy_to_pathrep,12,7
ALL_BASELINE,13,biopsy_to_pathrep,13,4
ALL_BASELINE,13,biopsy_to_pathrep,14,4
ALL_BASELINE,13,biopsy_to_pathrep,15,5
ALL_BASELINE,13,biopsy_to_pathrep,16,6
ALL_BASELINE,13,biopsy_to_pathrep,17,4
ALL_BASELINE,13,biopsy_to_pathrep,18,4
ALL_BASELINE,13,biopsy_to_pathrep,19,6
ALL_BASELINE,13,biopsy_to_pathrep,20,5
ALL_BASELINE,13,biopsy_to_pathrep,21,3
ALL_BASELINE,13,biopsy_to_pathrep,22,6
ALL_BASELINE,13,biopsy_to_pathrep,23,3
ALL_BASELINE,13,biopsy_to_pathrep,24,4
ALL_BASELINE,13,biopsy_to_pathrep,25,5
ALL_BASELINE,13,biopsy_to_pathrep,26,8
ALL_BASELINE,13,biopsy_to_pathrep,27,2
ALL_BASELINE,13,biopsy_to_pathrep,28,6
ALL_BASELINE,13,biopsy_to_pathrep,29,10
ALL_BASELINE,13,biopsy_to_pathrep,30,3
ALL_BASELINE,13,biopsy_to_pathrep,31,5
ALL_BASELINE,13,biopsy_to_pathrep,32,6
ALL_BASELINE,13,biopsy_to_pathrep,33,6
ALL_BASELINE,13,biopsy_to_pathrep,34,5
ALL_BASELINE,13,biopsy_to_pathrep,35,3
ALL_BASELINE,13,biopsy_to_pathrep,36,5
ALL_BASELINE,13,biopsy_to_pathrep,37,7
ALL_BASELINE,13,biopsy_to_pathrep,38,1
ALL_BASELINE,13,biopsy_to_pathrep,39,8
ALL_BASELINE,13,biopsy_to_pathrep,40,6
ALL_BASELINE,13,biopsy_to_pathrep,41,5
ALL_BASELINE,13,biopsy_to_pathrep,42,1
ALL_BASELINE,13,biopsy_to_pathrep,43,3
ALL_BASELINE,13,biopsy_to_pathrep,44,4
ALL_BASELINE,13,biopsy_to_pathrep,45,4
ALL_BASELINE,13,pathrep_to_treatmdt,0,5
ALL_BASELINE,13,pathrep_to_treatmdt,1,2
ALL_BASELINE,13,pathrep_to_treatmdt,2,3
ALL_BASELINE,13,pathrep_to_treatmdt,3,10
ALL_BASELINE,13,pathrep_to_treatmdt,4,6
ALL_BASELINE,13,pathrep_to_treatmdt,5,6
ALL_BASELINE,13,pathrep_to_treatmdt,6,8
ALL_BASELINE,13,pathrep_to_treatmdt,7,3
ALL_BASELINE,13,pathrep_to_treatmdt,8,3
ALL_BASELINE,13,pathrep_to_treatmdt,9,1
ALL_BASELINE,13,pathrep_to_treatmdt,10,2
ALL_BASELINE,13,pathrep_to_treatmdt,11,2
ALL_BASELINE,13,pathrep_to_treatmdt,12,7
ALL_BASELINE,13,pathrep_to_treatmdt,13,5
ALL_BASELINE,13,pathrep_to_treatmdt,14,5
ALL_BASELINE,13,pathrep_to_treatmdt,15,4
ALL_BASELINE,13,pathrep_to_treatmdt,16,3
ALL_BASELINE,13,pathrep_to_treatmdt,17,7
ALL_BASELINE,13,pathrep_to_treatmdt,18,5
ALL_BASELINE,13,pathrep_to_treatmdt,19,3
ALL_BASELINE,13,pathrep_to_treatmdt,20,2
ALL_BASELINE,13,pathrep_to_treatmdt,21,2
ALL_BASELINE,13,pathrep_to_treatmdt,22,6
ALL_BASELINE,13,pathrep_to_treatmdt,23,1
ALL_BASELINE,13,pathrep_to_treatmdt,24,5
ALL_BASELINE,13,pathrep_to_treatmdt,25,5
ALL_BASELINE,13,pathrep_to_treatmdt,26,4
ALL_BASELINE,13,pathrep_to_treatmdt,27,7
ALL_BASELINE,13,pathrep_to_treatmdt,28,3
ALL_BASELINE,13,pathrep_to_treatmdt,29,2
ALL_BASELINE,13,pathrep_to_treatmdt,30,6
ALL_BASELINE,13,pathrep_to_treatmdt,31,6
ALL_BASELINE,13,pathrep_to_treatmdt,32,1
ALL_BASELINE,13,pathrep_to_treatmdt,33,4
ALL_BASELINE,13,pathrep_to_treatmdt,34,4
ALL_BASELINE,13,pathrep_to_treatmdt,35,5
ALL_BASELINE,13,pathrep_to_treatmdt,36,4
ALL_BASELINE,13,pathrep_to_treatmdt,37,2
ALL_BASELINE,13,pathrep_to_treatmdt,38,2
ALL_BASELINE,13,pathrep_to_treatmdt,39,4
ALL_BASELINE,13,pathrep_to_treatmdt,40,4
ALL_BASELINE,13,pathrep_to_treatmdt,41,2
ALL_BASELINE,13,pathrep_to_treatmdt,42,1
ALL_BASELINE,13,treatmdt_to_outpat,0,4
ALL_BASELINE,13,treatmdt_to_outpat,1,3
ALL_BASELINE,13,treatmdt_to_outpat,2,3
